model,bookID,title,authors,
book.book,25810,Legend of the Five Rings RPG,Rich Wulf/Shawn Carman/Seth Mason/Rob Vaux/Katie Yates/Brian Yoon/Fred Wan/D.J. Trindle,
book.book,25811,The Lord of the Rings and Philosophy: One Book to Rule Them All,Gregory Bassham/Eric Bronson,
book.book,25812,The Ruby Ring,Diane Haeger,
book.book,25814,Only the Ring Finger Knows: The Lonely Ring Finger (Only the Ring Finger Knows  #1),Satoru Kannagi/Hotaru Odagiri/Allison Markin Powell,
book.book,25815,The Rings of Saturn,W.G. Sebald/Michael Hulse,
book.book,25816,Only the Ring Finger Knows,Satoru Kannagi/Hotaru Odagiri/Sachiko Sato,
book.book,25817,The Ring  Volume 1,Misao Inagaki/Hiroshi Takahashi,
book.book,25841,The Road To War  1933 39,Andrew      Hunt,
book.book,25848,The Drifting Classroom  Vol. 5 (Drifting Classroom),Kazuo Umezu,
book.book,25849,The Drifting Classroom  Vol. 1,Kazuo Umezu,
book.book,25850,The Drifting Classroom  Vol. 6 (The Drifting Classroom),Kazuo Umezu,
book.book,25852,The Drifting Classroom  Vol. 7 (The Drifting Classroom),Kazuo Umezu,
book.book,25853,The Drifting Classroom  Vol. 2 (Drifting Classroom),Kazuo Umezu,
book.book,25855,The Drifting Classroom  Vol. 4 (Drifting Classroom),Kazuo Umezu,
book.book,25863,The Franco-Prussian War,Michael Eliot Howard,
book.book,25866,My Uncle Napoleon,Iraj Pezeshkzad/Dick Davis/Azar Nafisi,
book.book,25868,Hadji Murad,Leo Tolstoy/Aylmer Maude/Louise Maude/Azar Nafisi,
book.book,25869,Shahnameh: The Persian Book of Kings,Abolqasem Ferdowsi/Dick Davis/Azar Nafisi,
book.book,25875,Killer 7 Official Strategy Guide,Brady Games,
book.book,25879,Castlevania: Curse of Darkness Official Strategy Guide,Brady Games,
book.book,25880,World of Warcraft Atlas,Brady Games,
book.book,25881,Manhunt Official Strategy Guide,Tim Bogenn,
book.book,25884,The Road to Jerusalem (The Knight Templar  #1),Jan Guillou/Anna Paterson,
book.book,25886,Buddhism: A Concise Introduction,Huston Smith/Philip Novak,
book.book,25895,Cleansing the Doors of Perception: The Religious Significance of Entheogenic Plants and Chemicals,Huston Smith,
book.book,25903,I'll Be Home Before Midnight and I Won't Get Pregnant,Anthony E. Wolf,
book.book,25905,Beneath the Wheel,Hermann Hesse/Michael E. Roloff,
book.book,25919,Love Mode  Vol. 3,Yuki Shimizu,
book.book,25921,Love Mode  Vol. 1,Yuki Shimizu,
book.book,25922,Love Mode  Vol. 5,Yuki Shimizu,
book.book,25923,Love Mode  Vol. 2,Yuki Shimizu,
book.book,25924,Love Mode  Vol. 6,Yuki Shimizu,
book.book,25930,Balzac And The Little Chinese Seamstress,Dai Sijie/Ina Rilke,
book.book,25932,Lost Illusions (La ComÃ©die Humaine),HonorÃ© de Balzac/Ellen Marriage/George Saintsbury,
book.book,25933,The Black Sheep,HonorÃ© de Balzac/Donald Adamson,
book.book,25934,A Harlot High and Low,HonorÃ© de Balzac/Rayner Heppenstall,
book.book,25936,The Unknown Masterpiece,HonorÃ© de Balzac,
book.book,25937,The Girl With The Golden Eyes,HonorÃ© de Balzac,
book.book,25941,Le Chef-D'Å’uvre Inconnu,HonorÃ© de Balzac,
book.book,25946,Cousin Pons,HonorÃ© de Balzac/Herbert J. Hunt,
book.book,25955,The Medium is the Massage,Marshall McLuhan/Quentin Fiore/Jerome Agel,
book.book,25956,Essential McLuhan,Marshall McLuhan/Eric McLuhan/Frank Zingrone,
book.book,25961,Understanding Media: The Extensions of Man,Marshall McLuhan/W. Terrence Gordon/Philip B. Meggs,
book.book,25965,The Best American Sports Writing 2006,Michael     Lewis/Glenn Stout,
book.book,25992,Kinfolk,Pearl S. Buck,
book.book,25993,Pearl S. Buck: A Cultural Biography,Peter Conn,
book.book,25996,The Mother,Pearl S. Buck,
book.book,26009,Glamorama,Bret Easton Ellis,
book.book,26012,Glamorama,Bret Easton Ellis/Pierre Guglielmina,
book.book,26023,Bright Lights  Big Ass,Jen Lancaster,
book.book,26046,Morrigan's Cross (Circle Trilogy  #1),Nora Roberts,
book.book,26047,Rebellion (The MacGregors  #0.1),Nora Roberts,
book.book,26048,Dream Makers: Untamed / Less of a Stranger,Nora Roberts,
book.book,26049,Spellbound (Once Upon  #1),Nora Roberts,
book.book,26050,Angels Fall,Nora Roberts,
book.book,26051,True Betrayals / Montana Sky / Sanctuary,Nora Roberts,
book.book,26052,First Impressions,Nora Roberts,
book.book,26053,Public Secrets,Nora Roberts,
book.book,26054,The MacGregors: Serena & Caine (The MacGregors  #1 -2),Nora Roberts,
book.book,26055,The MacGregors: Alan & Grant (The MacGregors  #3-4),Nora Roberts,
book.book,26064,Kissing in Manhattan,David Schickler,
book.book,26069,Making Democracy Work: Civic Traditions in Modern Italy,Robert D. Putnam,
book.book,26071,The Comparative Study of Political Elites,Robert D. Putnam,
book.book,26075,A Random Walk Down Wall Street,Burton G. Malkiel,
book.book,26079,A Random Walk Down Wall Street,Burton G. Malkiel/Christopher Flavin,
book.book,26085,Identity Crisis,Brad Meltzer/Rags Morales/Michael Bair/Joss Whedon,
book.book,26088,Superman: Secret Identity,Kurt Busiek/Stuart Immonen,
book.book,26090,The Dissociative Identity Disorder Sourcebook,Deborah Bray Haddock,
book.book,26092,Double Identity,Margaret Peterson Haddix,
book.book,26093,Identity,Milan Kundera/Linda Asher,
book.book,26097,Slowness,Milan Kundera/Linda Asher,
book.book,26101,Laughable Loves,Milan Kundera/Suzanne Rappaport,
book.book,26123,Learned Optimism: How to Change Your Mind and Your Life,Martin E.P. Seligman,
book.book,26130,Homer Price,Robert McCloskey,
book.book,26131,The Classical World: An Epic History from Homer to Hadrian,Robin Lane Fox,
book.book,26133,The Children's Homer: The Adventures of Odysseus and the Tale of Troy,Padraic Colum/Willy PogÃ¡ny,
book.book,26134,The Coalwood Way: A Memoir  (Coalwood  #2),Homer Hickam,
book.book,26146,Man's Search for Meaning,Viktor E. Frankl/Ilse Lasch/Harold S. Kushner/William J. Winslade,
book.book,26147,Man's Search for Meaning,Viktor E. Frankl/Ilse Lasch/Gordon W. Allport,
book.book,26154,Good Grief: The Story of Charles M. Schulz,Rheta Grimsley Johnson,
book.book,26156,Peanuts: The Art of Charles M. Schulz,Chip Kidd/Jean Schulz/Charles M. Schulz/Geoff Spear,
book.book,26165,Autobiography of a Yogi,Paramahansa Yogananda,
book.book,26175,To the Last Man: A Novel of the First World War,Jeff Shaara,
book.book,26184,African Nights,Kuki Gallmann,
book.book,26187,Angels & Demons (Robert Langdon  #1),Dan Brown,
book.book,26189,Letters of St. Augustine,Augustine of Hippo,
book.book,26190,Love and Saint Augustine,Hannah Arendt/Joanna Vecchiarelli Scott/Judith Chelius Stark,
book.book,26197,Healthy Cooking for IBS: 100 Delicious Recipes to Keep You Symptom-Free,Sophie Braimbridge/Erica Jankovich,
book.book,26206,Me vs. Me,Sarah Mlynowski,
book.book,26207,Spells & Sleeping Bags (Magic in Manhattan  #3),Sarah Mlynowski,
book.book,26210,Bras & Broomsticks (Magic in Manhattan  #1),Sarah Mlynowski,
book.book,26211,Monkey Business,Sarah Mlynowski,
book.book,26212,Frogs & French Kisses (Magic in Manhattan  #2),Sarah Mlynowski,
book.book,26214,Big Anthony and the Magic Ring,Tomie dePaola,
book.book,26216,Patrick: Patron Saint of Ireland,Tomie dePaola,
book.book,26226,The Rattle-Rat,Janwillem van de Wetering,
book.book,26229,Robert Van Gulik: His Life His Work,Janwillem van de Wetering/Arthur P. Yin,
book.book,26236,Revolutionary Girl Utena  Vol. 2: To Plant,Chiho Saito,
book.book,26237,Revolutionary Girl Utena  Vol. 3: To Sprout,Chiho Saito/Be-Pas,
book.book,26239,Revolutionary Girl Utena  Vol. 4: To Bud,Chiho Saito,
book.book,26240,Revolutionary Girl Utena  Vol. 5: To Blossom,Chiho Saito/Lillian Olsen/Be-Papas,
book.book,26252,The Enneads,Plotinus/Stephen MacKenna/John M. Dillon,
book.book,26253,Ennead IV (Plotinus IV),Plotinus/A.H. Armstrong,
book.book,26254,Anaximander  Heraclitus  Parmenides  Plotinus  Lao-Tzu  Nagarjuna (from Great Philosophers 2),Karl Jaspers/Ralph Manheim,
book.book,26274,The Cultural Cold War: The CIA and the World of Arts and Letters,Frances Stonor Saunders,
book.book,26289,Trust Fund,Stephen W. Frey,
book.book,26292,The Chairman (Christian Gillette  #1),Stephen W. Frey,
book.book,26296,The Mystery of the Ancient Pyramid: Cairo  Egypt (Around the World in 80 Mysteries),Carole Marsh,
book.book,26298,The Mystery in the Rocky Mountains,Carole Marsh,
book.book,26301,The Mystery on the Mighty Mississippi,Carole Marsh,
book.book,26314,Medal of Honor: Rising Sun (Prima's Official Strategy Guide),Mark Cohen,
book.book,26321,The Elder Scrolls IV: Oblivion -- Revised & Expanded (Xbox360  PC) (Prima Official Game Guide),Peter Olafson,
book.book,26324,Social Intelligence: The New Science of Human Relationships,Daniel Goleman,
book.book,26327,The Power of Truth: A Leading with Emotional Intelligence Conversation with Warren Bennis,Daniel Goleman/Warren Bennis,
book.book,26329,Emotional Intelligence: Why It Can Matter More Than IQ,Daniel Goleman,
book.book,26330,Healing Emotions: Conversations with the Dalai Lama on Mindfulness  Emotions  and Health,Daniel Goleman,
book.book,26344,The MacMillan Bible Atlas,Yohanan Aharoni/Michael Avi-Yonah,
book.book,26348,Paris 1919: Six Months that Changed the World,Margaret MacMillan/Richard Holbrooke,
book.book,26384,Scripta Minora: Hiero/Agesilaus/Constitution of the Lacedaemonians/Ways & Means/Cavalry Commander/Art of Horsemanship/On Hunting/Constitution of the Athenians,Xenophon/Edgar C. Marchant/G.W. Bowersock,
book.book,26401,Primary English: Knowledge and Understanding,Jane Medwell/David Wray,
book.book,26407,The Philosophy of Hegel,Georg Wilhelm Friedrich Hegel/Carl Joachim Friedrich,
book.book,26410,Wissenschaft der Logik: Die Lehre Vom Begriff (1816),Georg Wilhelm Friedrich Hegel,
book.book,26415,Existentialism from Dostoevsky to Sartre,Walter Kaufmann,
book.book,26417,Anti-Semite and Jew: An Exploration of the Etiology of Hate,Jean-Paul Sartre/Michael Walzer/George J. Becker,
book.book,26420,CSS: The Definitive Guide,Eric A. Meyer,
book.book,26422,Fullmetal Alchemist  Vol. 14 (Fullmetal Alchemist  #14),Hiromu Arakawa/Akira Watanabe,
book.book,26425,Fullmetal Alchemist: The Abducted Alchemist (Fullmetal Alchemist  #2),Makoto Inoue/Hiromu Arakawa/Alexander O. Smith/Rich Amtower,
book.book,26426,Fullmetal Alchemist  Vol. 12 (Fullmetal Alchemist  #12),Hiromu Arakawa/Akira Watanabe,
book.book,26436,Programming in C,Stephen G. Kochan,
book.book,26438,Java: An Introduction to Problem Solving and Programming,Walter J. Savitch,
book.book,26439,Absolute C++,Walter J. Savitch,
book.book,26447,The Odyssey,Homer/Edward McCrorie/Richard P. Martin,
book.book,26448,The Odyssey (New Translations from Antiquity),Homer/Edward McCrorie/Richard P. Martin,
book.book,26449,Bulfinch's Mythology,Thomas Bulfinch/Richard P. Martin,
book.book,26451,Teaching Reading Comprehension to Students with Learning Difficulties,Janette K. Klingner/Sharon R. Vaughn/Alison Boardman,
book.book,26470,Seven Gothic Tales,Isak Dinesen/Karen Blixen,
book.book,26471,Last Tales,Isak Dinesen/Karen Blixen,
book.book,26472,Isak Dinesen: The Life of a Storyteller,Judith Thurman,
book.book,26474,Out of Africa / Shadows on the Grass,Isak Dinesen/Karen Blixen,
book.book,26475,Letters from Africa  1914-1931,Isak Dinesen/Karen Blixen/Frans Lasson/Anne   Born,
book.book,26480,Witness,Karen Hesse,
book.book,26481,The Cats In Krasinski Square,Karen Hesse/Wendy Watson,
book.book,26482,The Music of Dolphins,Karen Hesse,
book.book,26503,Verbatim: From the bawdy to the sublime  the best writing on language for word lovers  grammar mavens  and armchair linguists,Erin McKean,
book.book,26506,Sisters,Danielle Steel,
book.book,26511,The Long Road Home,Danielle Steel,
book.book,26522,Three Plays of Euripides: Alcestis/Medea/The Bacchae,Euripides/Paul Roche,
book.book,26525,Leadership Challenge,James M. Kouzes,
book.book,26571,The Kestrel (Westmark  #2),Lloyd Alexander,
book.book,26573,The God in the Moon (Age of Conan: Hyborian Adventures: A Soldier's Quest  #1),Richard A. Knaak,
book.book,26575,Firedrake (Dragonrealm #1),Richard A. Knaak,
book.book,26576,Night of Blood (Dragonlance: The Minotaur Wars  #1),Richard A. Knaak/Margaret Weis,
book.book,26578,The Eye of Charon (Age of Conan: Hyborian Adventures: A Soldier's Quest  #2),Richard A. Knaak,
book.book,26579,Children of the Drake (Dragonrealm: Origins  #2),Richard A. Knaak,
book.book,26581,Sleeping Beauty Trilogy (Sleeping Beauty  #1-3),A.N. Roquelaure/Anne Rice,
book.book,26583,Beauty's Punishment,A.N. Roquelaure/Anne Rice,
book.book,26586,The Land of the Dead (Tales from the Odyssey  #2),Mary Pope Osborne/Homer/Troy Howell,
book.book,26587,The One-Eyed Giant (Tales from the Odyssey  #1),Mary Pope Osborne/Homer/Troy Howell,
book.book,26588,Tsunamis and Other Natural Disasters (Magic Tree House Research Guide  #15),Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca,
book.book,26590,The Final Battle (Tales from the Odyssey  #6),Mary Pope Osborne/Troy Howell,
book.book,26591,Ancient Greece and the Olympics (Magic Tree House Research Guide  #10),Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca,
book.book,26592,Ancient Rome and Pompeii (Magic Tree House Research Guide  #14),Mary Pope Osborne/Natalie Pope Boyce/Salvatore Murdocca,
book.book,26593,Haunted Castle on Hallows Eve (Magic Tree House #30),Mary Pope Osborne/Salvatore Murdocca,
book.book,26595,Earthquake in the Early Morning (Magic Tree House  #24),Mary Pope Osborne/Salvatore Murdocca,
book.book,26596,E.E. Cummings: Complete Poems 1904-1962 (Revised  Corrected  and Expanded Edition),E.E. Cummings/George J. Firmage,
book.book,26599,Selected Poems,E.E. Cummings/Richard S. Kennedy,
book.book,26603,Tulips & Chimneys,E.E. Cummings/Richard S. Kennedy,
book.book,26638,Kokopelli: The Magic  Mirth  and Mischief of an Ancient Symbol,Dennis Slifer/R. Carlos Nakai,
book.book,26653,The Coal Tattoo,Silas House,
book.book,26654,Clay's Quilt,Silas House,
book.book,26666,Things Pondered: From the Heart of a Lesser Woman,Beth Moore,
book.book,26670,Scholastic Success with 4th Grade Workbook,Terry Cooper,
book.book,26673,The Punisher  Vol. 6: Confederacy of Dunces,Garth Ennis,
book.book,26689,Thunderbird Falls  (Walker Papers  #2),C.E. Murphy,
book.book,26690,Coyote Dreams (Walker Papers  #3),C.E. Murphy,
book.book,26695,Savage Anamoly: The Power of Spinozaâ€™s Metaphysics and Politics,Antonio Negri/Michael Hardt,
book.book,26696,Time for Revolution,Antonio Negri/Matteo Mandarini,
book.book,26697,The Philosophy of Antonio Negri  Volume One: Resistance in Practice,Timothy S. Murphy/Abdul-Karim Mustapha,
book.book,26722,Act of Treason (Mitch Rapp  #9),Vince Flynn,
book.book,26723,Act of Treason (Mitch Rapp  #9),Vince Flynn,
book.book,26725,Act of Treason (Mitch Rapp  #9),Vince Flynn,
book.book,26738,President Dad  Volume 2,Ju-Yeon Rhim,
book.book,26748,Game of Shadows: Barry Bonds  BALCO  and the Steroids Scandal that Rocked Professional Sports,Mark Fainaru-Wada/Lance Williams,
book.book,26759,Dark Water,KÅji Suzuki/Glynne Walley,
book.book,26766,Dark Water's Embrace (Mictlan  #1),Stephen Leigh,
book.book,26768,In Dark Waters,Mary Burton,
book.book,26779,Oswald Chambers  Abandoned to God: The Life Story of the Author of My Utmost for His Highest,David McCasland/Oswald Chambers,
book.book,26780,Mandie and the Abandoned Mine (Mandie  #8),Lois Gladys Leppard,
book.book,26784,Abandoned Prayers: The Incredible True Story of Murder  Obsession and Amish Secrets,Gregg Olsen,
book.book,26800,C++ Programmer's Notebook,Jim Keogh/John Shapley Gray,
book.book,26805,The Sibley Field Guide to Birds of Western North America,David Allen Sibley,
book.book,26821,The National Geographic Society: 100 Years of Adventure & Discovery,C.D.B. Bryan,
book.book,26827,Park Profiles: Grand Canyon Country (Park Profiles),National Geographic Society,
book.book,26829,Canada's Incredible Coasts,Donald J. Crump/William R. Gray,
book.book,26832,Shout Out Loud! 2,Satosumi Takaguchi,
book.book,26833,Shout Out Loud! 5,Satosumi Takaguchi,
book.book,26835,Can't Win With You 1,Satosumi Takaguchi/Yukine Honami,
book.book,26836,å«ã‚“ã§ã‚„ã‚‹ãœ! (1) (ã‚ã™ã‹ã‚³ãƒŸãƒƒã‚¯ã‚¹CL-DX),Satosumi Takaguchi/Satosumi Takaguchi,
book.book,26839,å«ã‚“ã§ã‚„ã‚‹ãœ! (2) (ASUKA COMICS CL-DX),Satosumi Takaguchi/Satosumi Takaguchi,
book.book,26841,Soups,Norman Kolpas/Allan Rosenberg/Chuck Williams/Laurie Wertz,
book.book,26842,Pies and Tarts,Chuck Williams/Laurie Wertz/John Phillip Carroll,
book.book,26853,The Fate of Reason: German Philosophy from Kant to Fichte,Frederick C. Beiser,
book.book,26860,Michael's Golden Rules,Deloris Jordan/Roslyn M. Jordan/Michael Jordan/Kadir Nelson,
book.book,26871,Confessions of an Actor,Laurence Olivier,
book.book,26904,For Lust of Knowing: The Orientalists and Their Enemies,Robert Irwin,
book.book,26908,The Arabian Nightmare,Robert Irwin,
book.book,26913,The Plot Against America,Philip Roth,
book.book,26919,Continental Drift,Russell Banks,
book.book,26920,The Darling,Russell Banks,
book.book,26922,Affliction,Russell Banks/Pierre Furlan,
book.book,26930,Success Stories,Russell Banks,
book.book,26931,Cloudsplitter,Russell Banks,
book.book,26934,A Multitude of Sins,Richard Ford,
book.book,26950,The Custom of the Country,Edith Wharton/Linda Wagner-Martin,
book.book,26968,Quicksand,Nella Larsen,
book.book,26973,Their Eyes Were Watching God,Zora Neale Hurston/Ruby Dee,
book.book,26979,Novels and Stories,Zora Neale Hurston/Cheryl A. Wall,
book.book,26994,Plato on Knowledge and Reality,Nicholas P. White,
book.book,26996,A Companion to Plato's Republic,Nicholas P. White,
book.book,26999,Something Rotten (Thursday Next  #4),Jasper Fforde,
book.book,27000,Lost in a Good Book (Thursday Next  #2),Jasper Fforde,
book.book,27001,The Well of Lost Plots (Thursday Next #3),Jasper Fforde,
book.book,27002,First Among Sequels (Thursday Next  #5),Jasper Fforde,
book.book,27003,The Eyre Affair (Thursday Next  #1),Jasper Fforde,
book.book,27005,The Eyre Affair (Thursday Next  #1),Jasper Fforde,
book.book,27006,Chop Shop (Bug Man  #2),Tim Downs,
book.book,27009,Shoofly Pie (Bug Man  #1),Tim Downs,
book.book,27023,RG Veda  Vol. 01,CLAMP,
